OID_,Length,TWI,TWI_5,TWI_10,TWI_15,Slope,Slope_5,Slope_10,Slope_15,Irrigation_Density_100,Irrigation_Density_200,Irrigation_Density_300,Irrigation_Density_400,Value,NEAR_FID,NEAR_DIST
703,2.64015640693741,5.5254045,6.7579823,7.1911464,7.0620565,2.0834630,4.4286261,3.6910484,4.5723486,5.8348751,4.5556841,5.2978458,5.1496205,2.6401565,1,437.666255608872859
704,4.03833182738346,6.3080235,6.5251951,6.3144970,6.4902830,1.8196383,2.9825802,4.6147814,4.2346611,7.5327158,5.0141315,5.7132068,5.0904741,4.0383320,1,438.652679683172948
705,4.24401770225594,8.0132351,7.8248014,7.6862340,7.6795602,2.3548470,2.4263148,2.4464557,2.5888863,4.6107564,5.0833759,5.7820325,5.2579718,4.2440176,1,180.752582477378866
706,3.65363430851106,6.0171938,7.1149020,6.8445687,7.0570092,1.8058809,2.8349402,3.1191778,3.0450919,3.6362805,6.2229676,5.6123862,4.0192008,3.6536343,1,82.314932699158462
707,123.1792692665,8.1152716,5.7586708,6.2577004,6.8225441,5.8972478,5.9338608,4.7004890,3.9718950,9.9959249,6.7373528,4.5530930,3.7153208,123.1792679,1,489.993296241858218
708,74.2653998847352,5.1395073,6.7688704,6.7471199,6.6352415,3.4066069,3.5528169,3.7381732,3.8787568,5.2174506,4.2665672,4.9273338,4.1352720,74.2653961,1,299.387790247748228
709,2.18905459557646,4.7746558,5.5130587,6.1823483,6.2588983,5.9214096,4.7171731,4.4393339,4.3531456,10.1480856,5.5752397,3.8409774,2.6766045,2.1890545,1,22.736319848659978
710,3.21480881558003,8.8767090,8.4341984,8.2681150,8.2504396,0.3388213,0.2755504,0.2923635,0.3189069,0.0000000,1.2507976,3.3607724,4.0885048,3.2148087,1,930.936157660177059
711,133.510192172983,8.4366674,7.3382773,7.1817641,6.9091368,3.8641376,3.6663556,3.7054288,3.8140807,0.9517938,4.4910722,5.1784854,4.4894409,133.5101929,1,309.728412110393208
712,1.94495281807357,5.4593482,6.4087386,6.7639604,6.7450194,2.1622119,2.0999765,2.3683121,2.3080716,7.6258731,4.8894949,3.3664446,2.6942754,1.9449528,1,1022.519965422339851
713,2.68775258618864,7.5762124,7.6896539,7.3177681,7.1035299,0.4223768,0.5534631,1.0675013,1.4106561,3.0140285,3.1515319,3.5993547,2.8890133,2.6877525,1,1329.282831150770562
714,3.76077415586858,5.0282593,5.3817444,6.5474424,6.7863216,7.9830475,4.8691740,2.5345449,2.0988286,4.5927730,2.9423218,2.8425884,2.4441478,3.7607741,1,1365.909666761735707
715,4.21081565744243,9.2452898,5.9777832,5.5077391,5.3955836,3.7382667,7.3493252,6.9275727,7.1711845,0.0000000,0.0000000,0.0000000,0.0000000,4.2108154,1,2150.424859668624777
716,7.88139937842768,5.1098089,5.8814068,6.2377739,6.3079920,5.8262239,5.3425484,4.6860638,4.8681812,0.0000000,0.0000000,0.9497492,0.7853525,7.8813992,1,2341.262905351650261
717,2.85524588349583,7.6145706,8.0684280,8.0385990,8.2160950,0.3823542,0.3149048,0.4370957,0.3757752,5.9571438,5.5009294,5.2217913,5.9692111,2.8552458,1,1349.690204116677478
718,3.40471348752914,10.8801184,7.9394693,7.9662957,7.7222099,0.2165709,0.5313518,0.4986526,0.7550880,8.6948805,5.9740829,4.6708188,5.7422328,3.4047134,1,1228.380014379787553
719,4.07671135144619,5.7988715,5.0826378,4.9161820,4.9977517,6.5877547,11.9151726,9.7474022,9.8406038,0.0000000,0.0000000,0.0000000,0.0000000,4.0767112,1,2086.080172269315426
720,3.52773063705329,7.4828529,7.9195457,7.8751459,7.6069980,0.4330702,0.3718478,0.5906299,1.2288862,0.0000000,2.4407823,2.7990103,2.7010868,3.5277307,1,1770.190535064630240
721,4.2152691637831,5.1340361,6.5412884,6.9968381,6.8598638,4.2506185,3.1114924,2.2509506,2.6924188,7.1395307,3.7016296,2.4667983,3.8695648,4.2152691,1,1555.895637059294131
722,3.28900059197976,5.5710287,6.8057122,6.7264929,6.4968219,3.9403226,1.9312987,3.4460905,4.2859793,0.0000000,1.3228989,1.8018947,1.2299995,3.2890005,1,2051.625144081368035
723,3.11279522642751,4.7941093,6.4481859,6.7686963,6.4399819,6.2076435,4.3139939,2.9388001,3.3989515,0.0000000,0.0000000,1.5695945,2.0148661,3.1127951,1,703.627967043703052
724,3.85472306263165,5.2308035,6.1175714,6.0107665,5.8880396,2.6796415,3.9764452,4.0140276,4.6643662,3.6419613,5.7681627,4.2292399,3.7596512,3.8547230,1,156.347790576616234
725,4.68648263113133,4.9546957,6.0283771,6.0526695,5.9433708,5.1953831,3.9227235,3.7907007,4.2737355,0.4578795,4.2600241,4.9984922,3.9363244,4.6864824,1,134.177948419113250
726,4.64730090437445,6.7517180,5.7077904,5.8567786,5.8715181,4.0414090,6.5218725,5.5602098,5.1829662,0.0000000,2.1602268,4.5895600,3.9501264,4.6473007,1,242.214613193809811
727,4.94554232495264,5.0088234,5.8291059,5.8684597,5.8378706,3.2328482,4.7105260,4.8023233,4.9544749,3.3803153,5.8274670,4.1270275,3.7176740,4.9455423,1,193.913325832560020
728,3.55614105469043,5.2790728,5.5438190,5.8240056,5.6458945,5.4355693,4.8481956,4.7181687,5.2149982,6.7253952,6.5441422,5.6218929,5.2719488,3.5561411,1,155.238388833391895
729,4.57807671124725,5.6992989,5.3339047,5.7720838,5.7781529,5.3522329,4.8026834,5.3354788,5.3405442,9.8911390,6.3103032,4.0917435,3.2450209,4.5780768,1,182.004574111587772
730,3.47484639314777,4.9218321,5.7033458,5.9848452,6.1018305,3.4916537,4.7826638,4.2605066,4.3590350,9.6166983,5.0249314,4.0944567,3.2493074,3.4748464,1,36.867810754361294
731,3.46890993016638,5.9945245,6.0915689,5.9662032,6.0736046,1.6382495,3.5027380,3.9573443,4.4646430,10.1805868,5.0636215,4.0230021,2.9998715,3.4689100,1,32.149551449710835
732,2.17218204144692,6.3176956,6.2063184,5.9425449,5.9069605,1.3153300,2.7946589,4.7616410,4.8380442,7.3272943,6.1255326,3.5773001,2.7107363,2.1721821,1,173.967712416448876
733,6.95714933153779,4.8864713,6.0573092,5.5869932,5.6967921,5.8028259,4.5659661,6.9866095,6.2278142,0.0000000,3.6437855,3.6964114,3.6669786,6.9571495,1,286.706819486767529
734,0.145844917867387,4.5224252,5.6310997,6.2240877,6.5875955,7.4636006,5.4662080,3.8976543,2.9277637,2.9232283,4.2291536,2.8222330,2.7399056,0.1458449,1,1467.517919289536167
735,1.06801491570947,4.9976845,5.5905051,5.8835177,5.9358406,7.3441048,4.8662705,4.2731562,4.2421536,6.3009958,3.6626108,3.0573025,3.0151527,1.0680149,1,1070.366881814317139
736,0.696117152077246,5.2044454,5.9669118,5.4902658,5.7455835,5.9934988,5.1968975,5.9336596,5.0359650,6.5504293,3.7182586,3.0946388,2.7592022,0.6961172,1,1020.757381480193317
737,2.15311003421916,5.7525291,7.0035338,6.4020429,6.5033507,3.0284510,2.2119009,2.6341937,2.4022534,6.8144641,3.7834120,2.9337587,2.4963665,2.1531100,1,1774.315753584146250
738,0.89396153147769,7.7363944,6.4341888,6.5695643,6.6532331,1.3076288,2.9852710,3.5073395,2.9462688,4.7634945,5.1845469,4.1240516,4.5543156,0.8939615,1,743.559762380002326
739,1.42742749227453,5.2809858,5.2795429,5.9591689,6.4808168,8.0885220,6.6066475,4.8781753,4.4389629,0.0000000,0.0000000,1.0499407,1.4055363,1.4274275,1,65.164316696402608
740,0.250456542854318,6.7430954,7.8867345,6.8625474,6.7788196,3.9459517,3.7094662,4.1382685,3.9123442,2.0967767,2.3134236,2.4666824,2.0598190,0.2504565,1,45.057898911333936
741,0.429423474090268,6.7462244,6.8733797,6.3050237,6.5378184,1.3190334,2.1293414,3.6551893,3.2701993,0.6152772,6.8900404,5.4120350,4.6363020,0.4294235,1,909.987267127589689
742,0.481303780692424,7.3446736,8.2652168,8.1134071,8.1553774,0.4822369,0.3872523,0.3986461,0.4635717,0.0000000,0.4750472,2.1415756,2.9810469,0.4813038,1,1881.373432354706438
743,2.70179161957775,6.6791806,7.1069064,7.2471733,6.9743452,1.4521275,1.9872311,1.8747624,2.4507082,0.0000000,0.0401796,1.3473207,2.3128710,2.7017915,1,693.201441062061235
744,5.2785978864718,6.4755764,7.3128324,7.2351193,7.1637182,0.8140196,0.7820709,1.4306779,2.0875902,3.1815636,2.8138316,2.6926076,2.7730696,5.2785978,1,678.232692116871362
745,3.37207439963736,6.9275832,6.1356273,6.2434168,6.0673785,0.4933764,2.9911926,3.0934796,3.9250588,6.1406302,4.7384701,3.4335349,2.8048141,3.3720744,1,22.372065662096613
746,3.45597556799679,7.1563487,7.8538585,7.2916322,7.2666154,0.4326966,0.6901959,4.0287580,2.4112997,10.5700560,9.3094406,7.9080620,6.8830590,3.4559755,1,1386.519500905979385
747,1.58150609968102,3.9879031,4.7434940,4.8214731,5.2370491,18.8954811,16.2520962,11.5930405,9.8782825,5.5669241,3.5009718,6.4173641,6.0901961,1.5815061,1,1498.924570999494563
748,1.68918349507637,6.6127653,5.6681948,5.7800927,5.7996578,10.8146086,7.6387362,5.3993549,5.0320187,5.8455138,4.1905332,4.2373161,3.8374877,1.6891835,1,1309.337892774758529
749,1.15398641630567,7.9285641,6.3116035,5.8911338,5.9567709,4.7845006,4.6426387,4.7425961,4.2435617,7.7165093,5.4017525,3.9762394,3.6796515,1.1539865,1,1194.525706318116363
750,1.6240205464345,6.2560902,6.4140716,5.9494419,6.0817857,3.1856167,3.5632741,4.2584672,3.8385713,8.4288464,6.0186238,3.9615886,3.8109148,1.6240206,1,1177.971020041504516
751,2.38119770217194,8.2741699,6.8275943,6.1006212,6.0776253,1.2236749,2.6020858,4.2804756,3.9167190,6.5418305,5.3836770,3.7836668,3.4629192,2.3811977,1,1198.253848565438147
752,1.49871895005997,6.5724750,7.0520177,6.0375299,5.9911747,0.7435343,2.9752910,4.9445210,4.2159643,5.9615641,4.6738915,3.7268677,3.3268571,1.4987190,1,1216.569291520269871
753,2.04293121386906,5.7695308,6.1880603,6.2698474,6.2288833,2.2017729,2.8698418,2.7873313,3.5418148,5.6719236,5.4958072,3.6189997,3.6313801,2.0429313,1,1177.238685712493862
754,2.63211160250342,7.0327725,6.2764916,6.2964654,6.2113004,2.0864768,2.9068244,2.8994269,3.6589806,5.8979082,5.8053236,3.6470399,3.6849802,2.6321115,1,1160.150786913000729
755,2.59392811910513,5.4582872,5.5076160,5.9349203,5.9373727,2.7115462,3.9239349,3.8002870,4.4389167,9.8453960,6.4068060,4.2340856,4.0053110,2.5939281,1,1120.641865501050461
756,4.7612541757269,6.8839107,5.7045183,5.7056994,5.9113326,3.9146001,5.0104847,5.2906857,5.0193343,6.2285690,4.7392669,3.2647767,2.2718322,4.7612543,1,221.342613173674437
757,3.82803579521588,4.7475333,5.3782535,5.7187724,5.8869944,7.5350132,5.6148081,4.7951865,4.6168604,9.1099653,5.2646313,3.0739629,2.1373048,3.8280358,1,126.589828443185482
758,9.06844871278905,3.9320953,5.0154467,5.3372245,5.3370585,9.4227152,7.7995229,6.9090757,6.9682803,0.0000000,0.0000000,1.7288210,2.4920061,9.0684490,1,503.613237841905459
759,2.4663672828306,5.9373679,4.9593391,5.3798213,5.5389814,4.6075864,8.1683416,7.1348062,7.1379008,0.0000000,2.2849121,1.8425174,3.0410860,2.4663672,1,616.449067042256274
760,3.54832776595827,6.5402217,7.3118029,7.3599210,6.6920080,0.7448957,0.6970153,1.5506353,2.6268547,6.3837404,3.3520758,4.1901441,4.3677554,3.5483277,1,783.328515226067566
761,3.76809535028036,6.1782451,7.2531023,7.2799864,7.0625677,0.9988358,1.0029652,1.3007417,3.1505551,5.5157375,3.2659266,4.7161160,4.3967505,3.7680953,1,979.474307295228982
762,0.412098289561216,6.2400036,7.4584441,7.2505736,7.3311543,1.2064763,1.8159554,2.1433144,2.3276861,0.0000000,0.0000000,1.0309914,2.6870906,0.4120983,1,621.832216380142654
763,2.97001711393677,9.4331474,8.5479469,8.1118259,8.1156893,0.1599515,0.2413027,0.4165033,0.3827717,0.6113250,3.9635239,2.9067008,3.0044928,2.9700172,1,845.860638634320367
764,3.7973553388761,7.5024090,7.8760891,7.4291687,7.8749824,1.0316457,0.9894798,1.2988350,0.7933471,6.5218959,3.2920308,2.4261963,2.6806521,3.7973554,1,968.594358395206200
765,2.59727577263522,6.6484318,7.8983078,7.9430208,7.6192732,0.7147067,0.4682580,0.5370615,0.9172919,1.6500514,2.8831191,2.2220392,3.0389376,2.5972757,1,827.550445325359874
766,3.73700870955076,4.6836963,5.8176665,5.9650183,6.2090411,6.8919544,4.4936118,3.9003270,4.1717014,6.1707911,3.1597130,2.5825956,2.5532427,3.7370088,1,74.056815242625916
767,3.53966351481726,5.4584394,5.8126235,5.8977857,6.2021704,2.0429704,3.6124218,4.3170395,4.2844744,6.2326012,3.1683385,2.6287661,2.3287396,3.5396636,1,75.426798628907122
768,6.18105079754499,5.4692917,5.8662701,5.5013590,5.4054942,2.8623364,5.6429052,7.1637769,7.9156713,0.0000000,0.0000000,1.6416858,2.9727995,6.1810508,1,334.294902460556614
769,1.88165461884406,6.3079615,7.1879883,7.6027594,7.9266176,1.0129594,1.0738853,0.7419373,0.6170231,0.0000000,1.0997910,3.1628485,2.3483412,1.8816546,1,778.900514578227330
770,,8.7910280,5.6888285,5.7738833,5.7590718,5.0440907,5.3491650,4.7743883,4.8820148,6.2373486,4.4413939,4.0346251,4.9077477,,1,98.565568590775314
771,,6.4700122,5.8904223,5.7611618,5.6417956,5.3748126,4.9763618,4.9306359,5.2370343,7.3306122,6.1748714,5.4171915,5.1471558,,1,155.261240540161936
772,,6.0652328,5.3052025,5.5697041,5.7233067,5.3794250,5.9766498,4.9079614,4.8222075,10.8456240,5.8273578,4.9624162,4.9048643,,1,106.902275274480729
773,,6.4483461,7.0065074,6.7992401,6.7966413,4.7737160,4.4388771,4.3458285,4.0516739,9.3960962,6.1032081,5.5470648,4.8791194,,1,9.916057503395232
774,,5.7135277,6.5890741,6.1741991,6.1307659,1.6904497,3.0930927,4.6067066,4.8229933,7.9205632,5.3820772,6.3137016,6.1049495,,1,324.114743092467677
775,,5.4187841,5.2739639,5.6688051,5.6054339,5.6659627,6.7232318,6.5188837,6.5752668,6.8491549,5.7028241,4.6213903,5.7065735,,1,399.703490014404622
776,,5.4915471,5.7823472,5.8930702,6.0095115,2.2071679,5.3645658,5.0498605,4.9465671,12.1795464,7.6574678,6.7839251,6.5847216,,1,324.793852610379645
777,,5.2389836,6.1407223,6.0062046,6.0640907,3.3644233,3.3736088,5.0128241,5.0888009,6.8071518,6.3940816,5.8606777,6.7111330,,1,341.105522888121016
778,,8.2089396,6.2034044,5.9838510,6.0386977,3.1298571,3.7442944,5.1470189,5.2342081,6.3908114,6.3240790,5.7561812,6.6987290,,1,345.573645771966881
779,,5.7062249,5.9762754,5.9710245,5.9659915,2.0952208,5.1584029,5.4349990,5.6295776,5.9219618,5.9845381,5.5177588,6.6105847,,1,354.299609416037356
780,,5.4190855,5.6943188,5.7185779,5.6611466,6.7271051,5.1039066,5.6507587,5.4809823,7.2519202,7.7847614,6.3770075,5.2715149,,1,218.544037638453489
781,,6.8427448,6.6294379,5.7888017,5.7849402,3.9998841,3.6654279,4.8624167,5.4359221,7.6590624,8.3913107,8.3240128,5.6049485,,1,261.408202086869380
782,,6.7616630,5.8434920,5.9531236,5.8681145,3.4772253,4.5715036,4.2877283,4.9889574,8.1075859,7.9746637,7.9551611,5.4116912,,1,229.826937090763153
783,,5.9838700,5.2501211,5.5720978,5.9323683,3.2259068,6.8184814,6.1668963,5.1381030,15.6355705,9.1559868,7.4246464,6.5228844,,1,292.103279002582269
784,,5.1602864,6.8383818,6.7845144,6.3846393,3.1907501,2.3795669,3.6748693,4.2612419,14.2601166,9.8844986,8.6202288,6.3555551,,1,246.148472331913780
785,,5.8767052,6.3506556,6.2711773,6.0136080,1.8932271,2.9713435,4.7347612,5.0647302,14.5503178,10.5194578,8.4162693,6.1763783,,1,271.477881484915940
786,,5.3743458,7.0106277,6.7940049,6.3694339,3.4806833,2.6566176,2.6792886,3.8058107,11.5867329,10.6404295,8.7275429,5.8172231,,1,220.400796668461595
787,,5.4038491,6.1076355,6.4464254,6.1557045,4.0477719,2.7519240,3.1872036,4.0604076,8.8642521,9.3839369,8.8720436,5.6689801,,1,224.614664583255916
788,,5.1052604,5.6648664,6.1313224,6.0605774,6.1121101,4.9975801,3.7923412,4.2725024,7.2015586,9.3002977,8.2218895,5.4496107,,1,205.529194588416800
789,,6.0684714,5.5649862,5.9343729,5.7172651,4.6745348,4.3178282,4.3357496,5.0382113,6.9292049,7.8820434,5.8501229,5.3302741,,1,155.348635448717630
790,,4.8265219,5.5348525,5.7487340,5.8600955,4.3808293,5.0551343,4.4624920,4.4638600,10.8874578,7.3120599,5.3027892,4.9390521,,1,89.142995372310651
791,,5.6512313,6.0213170,6.0084696,5.7379947,4.9082160,4.2926674,4.5604639,5.6754541,9.5040207,6.4132018,4.9443355,5.5406675,,1,348.525699477562398
792,,4.6114969,5.4162607,5.5573616,5.6507659,5.3892159,6.5383081,6.7645230,6.3300457,6.2054834,5.8439145,4.3762851,5.6171279,,1,410.277868661541561
793,,5.6034455,6.1293325,6.0397754,5.7999339,2.7480319,3.8692937,4.5269794,5.4007907,9.9056015,6.4675126,5.5345535,5.5251431,,1,329.966588454785324
794,,6.5025916,6.4665704,6.1889725,6.0058665,0.8327092,2.8304448,4.5380640,5.0934286,9.0633430,5.1853118,6.2099562,5.8526978,,1,327.244689170657352
795,,6.5445480,6.7820396,6.2740402,6.2307191,0.7679327,2.1681082,4.1034532,4.2378201,8.4731550,6.8097630,6.7034502,6.6437497,,1,306.103167512041125
796,0.7816266,8.6842823,6.4145947,6.2373395,6.3090010,1.4586989,2.5176435,2.8847744,3.1453733,4.3803005,3.5561695,2.6527717,2.5341427,0.7816266,1,130.172772272713729
797,0.6345998,4.6980042,5.4491744,5.9860339,5.8829880,4.3937464,5.6855536,4.5375104,4.3011775,2.9829726,4.5258775,4.6535654,4.4394007,0.6345998,1,145.667021717176482
798,0.3621686,5.5239806,5.5046673,5.7394934,5.7367020,4.7974277,4.9738717,4.9743118,4.6761985,12.9842548,9.1542978,7.5945039,5.8019896,0.3621686,1,130.576693275262755
799,3.59343E-05,6.2245173,6.6756964,6.2409925,6.1670566,1.0016979,3.3042150,3.8178985,4.2394071,2.0987430,8.0134096,6.8407211,6.4903078,0.0000359,1,141.908737559157942
800,0.4555553,5.1108336,6.6369233,5.8226643,5.8207192,4.8503327,3.5189300,4.8055658,4.4941940,6.4008021,4.7691107,4.6913366,5.0809193,0.4555553,1,205.136294191843518
801,0.9592177,4.7008905,5.9901323,5.9976373,5.9069195,4.3950434,3.6425812,3.3225753,3.5596254,0.0000000,0.0460018,2.5593266,3.1706085,0.9592177,1,270.390422231354250
802,0.5032222,4.6406693,5.1934295,5.5365806,5.5713582,6.8843665,7.0407586,6.6903963,6.6079440,4.1019759,3.0078158,3.3879566,3.6389494,0.5032222,1,519.770118028095226
803,0.4608848,8.2618637,7.8855367,7.5762820,7.1396728,0.2146249,0.8672727,1.0749800,1.5237776,0.0000000,1.8609533,3.3487144,3.7827938,0.4608848,1,764.027015137384637
804,0.2828207,4.4405727,6.0242229,6.5595961,6.7822776,5.6435633,4.6532907,2.7927668,2.4556568,2.3335130,3.3566806,3.7966936,3.2827563,0.2828207,1,1008.744184059997792
805,0.4632356,8.3276815,6.6394367,6.5023899,6.5837202,1.9262168,2.0790937,2.2478917,2.7207325,1.9212592,3.4800699,3.9924245,3.5476232,0.4632356,1,1202.573170968254999
806,0.6838756,5.4425340,5.4138327,5.8576884,5.9754190,6.7426839,4.7281947,4.3292413,3.6208224,0.0000000,0.0000000,1.4394559,1.6475552,0.6838756,1,1296.242931026948781
807,0.5478827,7.9064617,6.4901080,5.8064532,6.0014625,1.0749327,2.7085443,4.5170975,4.2108941,0.0000000,1.1322494,2.8079786,2.5235534,0.5478827,1,1352.730802944415018
808,0.8107378,5.4573617,6.5505061,6.1840873,6.3497491,2.4629292,2.1149707,3.2011538,3.7815263,5.6333437,4.2938166,3.2060614,2.7644618,0.8107378,1,1423.818711412892071
809,0.5268559,5.7224636,5.7903404,5.7100282,5.5287552,5.2295747,6.3273764,5.9274263,6.7364054,8.0919981,5.8771992,4.8062534,4.2791162,0.5268559,1,1228.395155191170716
810,0.5300688,9.2856255,8.3116102,8.2641449,7.7966175,0.1538528,0.3505851,0.4168494,0.7014130,0.0000000,0.6309021,3.2680991,3.6982594,0.5300688,1,736.049657074655101
811,0.5998209,4.7024055,5.0276017,5.1928678,5.9064922,8.8484859,10.5045471,9.6648760,6.7280517,6.1756921,3.1716805,3.3503821,3.6528947,0.5998209,1,467.137208502670774
812,0.9103969,5.3194232,5.4588885,5.8057079,5.8130479,7.9104290,5.8340979,4.9384317,4.4030871,13.3770618,10.3915558,9.7542133,7.9448004,0.9103969,1,413.337576012115051
813,0.1703191,4.4371920,5.8881507,6.3810382,6.3797522,6.3766165,3.6047764,2.9239867,2.9339526,6.5754490,7.0511489,7.7272916,6.3205690,0.1703191,1,710.159517971329251
814,0.3051443,5.2391548,5.9792309,6.1263494,6.1060066,2.5590181,2.8305509,3.2909849,3.2791553,3.6481330,8.2065945,6.4321194,4.8408117,0.3051443,1,862.193603564018076
815,6.276014E-02,4.4237709,5.3653564,5.7996526,5.6929283,11.1327562,7.4189854,5.4560866,5.0891471,5.7073479,5.2881932,5.5589876,5.7223477,0.0627601,1,438.259244994164874
816,0.597434,7.9745803,5.8752756,6.1757975,5.8986201,0.7647339,3.0929465,3.7790062,4.5106368,5.8357835,3.6840167,7.0427194,6.9544926,0.5974340,1,597.316072530300744
817,0.2459287,7.3928337,7.4184504,7.7337856,7.6450067,1.2383475,1.0020021,0.8360977,0.8923818,0.2960152,4.6748176,3.5201311,4.2984848,0.2459287,1,909.456598986971130
818,0.1901089,5.9874840,6.1424489,6.0426440,6.2280688,3.5915537,3.4028687,3.4912398,3.2269030,3.4637067,2.8872824,2.9515374,2.9861798,0.1901089,1,1199.483243059464257
819,0.42656,6.8350062,7.1584010,7.2944403,7.3541431,1.1860518,1.1847073,1.4202445,1.7224863,3.0466487,3.6250117,3.6817396,2.9337432,0.4265600,1,608.654540419506361
820,6.465992E-02,6.7735147,7.3298516,7.0959401,7.2622585,0.6105407,0.9017714,1.0820391,1.0581549,0.0000000,3.7435350,3.5012987,3.6032679,0.0646599,1,875.376283560644879
821,0.7379502,9.6979656,8.1198921,7.9790292,7.9069228,0.7966273,1.1887445,0.8473490,0.7584174,0.3702473,4.8394680,3.7517116,3.7347636,0.7379502,1,822.231128434051811
822,0.5646648,5.4519215,6.1254559,6.8362069,7.0863223,5.4037995,4.6017189,3.4270012,3.3599627,0.0000000,0.0000000,0.1607309,0.8557293,0.5646648,1,206.929778588695882
823,0.4887058,5.7032118,6.8850689,6.9629822,6.8497262,3.3951104,3.5017555,3.3089437,3.4521949,0.0000000,1.0805686,2.6104674,2.9690433,0.4887058,1,161.015055229608009
824,0.5861111,7.5431561,6.4935727,5.9720659,5.8966508,1.8369563,3.5278521,5.1360035,5.9235058,0.0000000,1.7106559,2.3099036,2.3144324,0.5861111,1,139.579525314042883
825,0.415174,5.9420896,6.1578555,6.4502268,6.6142249,5.0214067,5.7697663,5.4935222,5.5524330,0.0000000,1.8766754,2.6933541,1.9696957,0.4151740,1,112.576919718052963
826,0.5519844,4.6305351,6.1998868,5.7607503,5.7603459,15.7302122,12.5954914,13.3643341,13.7632933,0.0000000,0.0000000,0.0000000,0.0000000,0.5519844,1,446.381093406838033
827,0.6421793,6.9904895,6.3833323,6.0269885,6.1984725,6.8843951,7.6714530,7.3444309,6.7500134,0.0000000,0.0000000,0.0000000,0.0381747,0.6421793,1,393.134125735785744
828,0.9212768,6.1406126,6.2105188,6.7010145,6.7828894,2.5813680,3.0285702,3.0103705,3.1881585,0.0000000,0.6813304,1.6102899,1.4586575,0.9212768,1,121.864338304905999
829,0.4355902,5.0613961,6.9608307,6.8572121,6.7525959,3.6413980,3.0281277,3.2265453,3.4665656,0.0000000,0.7153038,1.7805762,1.4577993,0.4355902,1,169.726491174288896
830,0.515737,6.0561047,7.6869178,6.9585905,6.8308067,2.9693089,3.0441499,3.2501519,3.6003602,0.0000000,0.4360682,1.4296764,1.4651195,0.5157370,1,163.260242195217870
831,0.9621717,7.5594501,7.8213282,7.2643676,7.2643747,2.9868023,2.9886277,3.3435028,3.5349154,1.9372473,2.8773623,2.0655332,2.2068939,0.9621717,1,201.657787077900394
832,0.2100658,7.1931791,6.2101474,6.0601354,6.0941715,2.9267683,4.5294118,4.7855415,4.8310218,1.5200170,1.3588727,1.0069610,0.8029141,0.2100658,1,385.362896473659248
833,0.9869551,4.5112414,5.0107899,5.5236969,5.7797737,9.5008507,7.7583723,6.4952683,5.8626890,2.1001327,1.5055934,1.0346781,0.8140987,0.9869551,1,378.006119887673435
834,9.149753E-02,8.3876114,8.5194521,8.0670395,7.9764347,3.5121036,3.4848790,3.5010130,3.4158502,0.0000000,0.0000000,0.3339868,0.7220708,0.0914975,1,145.706751233743432
835,0.3107813,5.9276814,6.8846998,7.0275855,7.0808249,4.0586801,3.9337645,3.6921365,3.7278180,0.1323108,2.3817840,2.3249564,1.9903852,0.3107813,1,97.755327526753973
836,0.9762757,5.6491756,7.9865880,7.6508145,7.2493911,5.6627827,3.6288359,3.7306941,4.1507192,0.0000000,1.2900177,2.2256854,2.2790670,0.9762757,1,152.235610500831342
837,0.8934785,6.0291929,6.0712600,6.8125844,6.6996317,2.1500132,3.8595006,3.7319300,3.7472205,0.0000000,1.5288209,3.7137935,3.3123720,0.8934785,1,111.918943246162826
838,0.4870583,6.2017560,6.3775768,6.7413464,6.8342867,3.9736128,3.8378334,3.8639216,4.2164540,0.3339749,2.1012676,2.0471139,1.8658545,0.4870583,1,100.290089599601487
839,0.9439958,4.8953781,6.4443874,7.0954585,7.2759004,4.6303558,4.1844544,3.6260376,3.7239432,0.0000000,1.3177266,1.8892699,1.9935544,0.9439958,1,107.237669837678297
840,0.2969966,8.5817442,8.3428583,7.4259725,7.4291611,3.9921129,4.1946321,4.0058203,4.3572426,0.0000000,1.1167260,1.7670163,1.7486897,0.2969966,1,135.567809659554541
841,0.1788675,5.9562273,5.3951850,6.0660944,6.1917348,4.7185488,5.6413250,5.3777599,5.2476916,0.3865646,2.4976823,2.2273753,1.9338750,0.1788675,1,94.167259132481973
842,0.3127172,9.4964724,7.8703899,7.8791189,7.7722616,4.3084717,4.5642147,4.4580140,4.3522310,0.0000000,2.9939096,3.0205276,2.1761396,0.3127172,1,85.715490859404895
843,0.208754,5.8269782,6.7193413,6.4613228,6.3903108,4.0174546,2.5570419,2.6325827,2.7109361,5.4502296,3.5284822,4.6063085,3.8733521,0.2087540,1,1568.392397578045575
844,0.7945523,6.1912355,6.1291704,6.0121984,6.3122067,5.6519980,5.1107664,3.6982105,3.1244464,6.9272594,5.1773219,4.4942489,3.7747173,0.7945523,1,1602.301886152755060
845,0.3154253,5.9256096,6.0168290,5.8224883,5.9928966,1.3345877,2.4527242,3.5023012,3.7153151,5.0164218,3.0563307,2.9280548,2.8859358,0.3154253,1,1686.120135909186956
846,0.1289261,4.6105862,5.1427517,5.6529560,5.8192782,6.5865655,6.1447835,4.6722388,4.4159160,0.5770578,1.7868303,1.6908917,1.8743386,0.1289261,1,1781.165571621092113
847,0.7829324,5.0357423,5.4256587,5.8406019,5.8005118,7.5560045,5.6231198,4.9597158,4.5330606,0.0000000,0.0000000,0.5224820,1.1026508,0.7829324,1,1832.447626464721907
